pack_id,recipient_offset,recipient_length,candidate_rank,donor_offset,donor_length,phrase_score,signature_hits,recipient_class,donor_class
350,367008266,1045634,0,42968832,65536,9292,1634,10,10
350,367008266,1045634,1,43017984,16384,8971,1579,10,10
350,367008266,1045634,2,42508288,4096,7432,1694,10,10
350,367008266,1045634,3,56115712,65536,4513,739,10,10
350,367008266,1045634,4,62403072,65536,4012,660,10,10
350,367008266,1045634,5,143680512,4096,3827,881,10,10
351,368053900,1048483,0,42968832,65536,9292,1634,10,10
351,368053900,1048483,1,43017984,16384,8971,1579,10,10
351,368053900,1048483,2,42508288,4096,7432,1694,10,10
351,368053900,1048483,3,56115712,65536,4513,739,10,10
351,368053900,1048483,4,62403072,65536,4012,660,10,10
351,368053900,1048483,5,143680512,4096,3827,881,10,10
352,369102383,1039028,0,42968832,65536,9292,1634,10,10
352,369102383,1039028,1,43017984,16384,8971,1579,10,10
352,369102383,1039028,2,42508288,4096,7432,1694,10,10
352,369102383,1039028,3,56115712,65536,4513,739,10,10
352,369102383,1039028,4,62403072,65536,4012,660,10,10
352,369102383,1039028,5,143680512,4096,3827,881,10,10
353,370141411,1044038,0,42968832,65536,9292,1634,10,10
353,370141411,1044038,1,43017984,16384,8971,1579,10,10
353,370141411,1044038,2,42508288,4096,7432,1694,10,10
353,370141411,1044038,3,56115712,65536,4513,739,10,10
353,370141411,1044038,4,62403072,65536,4012,660,10,10
353,370141411,1044038,5,143680512,4096,3827,881,10,10
354,371185449,1028861,0,40937216,16384,3475,607,6,6
354,371185449,1028861,1,48260352,16384,2363,411,6,6
354,371185449,1028861,2,46669568,65536,2175,379,6,6
354,371185449,1028861,3,46694144,16384,1815,319,6,6
354,371185449,1028861,4,118538752,16384,1571,273,6,6
354,371185449,1028861,5,117424640,65536,1412,244,6,6
354,371185449,1028861,6,47719680,65536,1258,200,6,6
355,372214310,1040341,0,40937216,16384,3475,607,6,6
355,372214310,1040341,1,48260352,16384,2363,411,6,6
355,372214310,1040341,2,46669568,65536,2175,379,6,6
355,372214310,1040341,3,46694144,16384,1815,319,6,6
355,372214310,1040341,4,118538752,16384,1571,273,6,6
355,372214310,1040341,5,117424640,65536,1412,244,6,6
355,372214310,1040341,6,47719680,65536,1258,200,6,6
356,373254651,1048341,0,42968832,65536,9292,1634,10,10
356,373254651,1048341,1,43017984,16384,8971,1579,10,10
356,373254651,1048341,2,42508288,4096,7432,1694,10,10
356,373254651,1048341,3,56115712,65536,4513,739,10,10
356,373254651,1048341,4,62403072,65536,4012,660,10,10
356,373254651,1048341,5,143680512,4096,3827,881,10,10
357,374302992,1041099,0,13641728,16384,7194,1222,9,9
357,374302992,1041099,1,16797952,4096,5067,1151,9,9
357,374302992,1041099,2,1048320,65536,4869,843,9,9
357,374302992,1041099,3,1540096,65536,4779,829,9,9
357,374302992,1041099,4,3080960,65536,3850,616,9,9
357,374302992,1041099,5,4129792,65536,3570,616,9,9
357,374302992,1041099,6,2097920,16384,3515,605,9,9
358,375344091,1048740,0,42968832,65536,9292,1634,10,10
358,375344091,1048740,1,43017984,16384,8971,1579,10,10
358,375344091,1048740,2,42508288,4096,7432,1694,10,10
358,375344091,1048740,3,56115712,65536,4513,739,10,10
358,375344091,1048740,4,62403072,65536,4012,660,10,10
358,375344091,1048740,5,143680512,4096,3827,881,10,10
359,376392831,1050647,0,42968832,65536,9292,1634,10,10
359,376392831,1050647,1,43017984,16384,8971,1579,10,10
359,376392831,1050647,2,42508288,4096,7432,1694,10,10
359,376392831,1050647,3,56115712,65536,4513,739,10,10
359,376392831,1050647,4,62403072,65536,4012,660,10,10
359,376392831,1050647,5,143680512,4096,3827,881,10,10
360,377443478,1050959,0,42968832,65536,9292,1634,10,10
360,377443478,1050959,1,43017984,16384,8971,1579,10,10
360,377443478,1050959,2,42508288,4096,7432,1694,10,10
360,377443478,1050959,3,56115712,65536,4513,739,10,10
360,377443478,1050959,4,62403072,65536,4012,660,10,10
360,377443478,1050959,5,143680512,4096,3827,881,10,10
361,378494437,1047727,0,42968832,65536,9292,1634,10,10
361,378494437,1047727,1,43017984,16384,8971,1579,10,10
361,378494437,1047727,2,42508288,4096,7432,1694,10,10
361,378494437,1047727,3,56115712,65536,4513,739,10,10
361,378494437,1047727,4,62403072,65536,4012,660,10,10
361,378494437,1047727,5,143680512,4096,3827,881,10,10
362,379542164,1044910,0,42968832,65536,9292,1634,10,10
362,379542164,1044910,1,43017984,16384,8971,1579,10,10
362,379542164,1044910,2,42508288,4096,7432,1694,10,10
362,379542164,1044910,3,56115712,65536,4513,739,10,10
362,379542164,1044910,4,62403072,65536,4012,660,10,10
362,379542164,1044910,5,143680512,4096,3827,881,10,10
363,380587074,1042556,0,42968832,65536,9292,1634,10,10
363,380587074,1042556,1,43017984,16384,8971,1579,10,10
363,380587074,1042556,2,42508288,4096,7432,1694,10,10
363,380587074,1042556,3,56115712,65536,4513,739,10,10
363,380587074,1042556,4,62403072,65536,4012,660,10,10
363,380587074,1042556,5,143680512,4096,3827,881,10,10
364,381629630,1049905,0,40937216,16384,3475,607,6,6
364,381629630,1049905,1,48260352,16384,2363,411,6,6
364,381629630,1049905,2,46669568,65536,2175,379,6,6
364,381629630,1049905,3,46694144,16384,1815,319,6,6
364,381629630,1049905,4,118538752,16384,1571,273,6,6
364,381629630,1049905,5,117424640,65536,1412,244,6,6
364,381629630,1049905,6,47719680,65536,1258,200,6,6
365,382679535,1046255,0,40937216,16384,3475,607,6,6
365,382679535,1046255,1,48260352,16384,2363,411,6,6
365,382679535,1046255,2,46669568,65536,2175,379,6,6
365,382679535,1046255,3,46694144,16384,1815,319,6,6
365,382679535,1046255,4,118538752,16384,1571,273,6,6
365,382679535,1046255,5,117424640,65536,1412,244,6,6
365,382679535,1046255,6,47719680,65536,1258,200,6,6
366,383725790,1040959,0,42968832,65536,9292,1634,10,10
366,383725790,1040959,1,43017984,16384,8971,1579,10,10
366,383725790,1040959,2,42508288,4096,7432,1694,10,10
366,383725790,1040959,3,56115712,65536,4513,739,10,10
366,383725790,1040959,4,62403072,65536,4012,660,10,10
366,383725790,1040959,5,143680512,4096,3827,881,10,10
367,384766749,1048603,0,13641728,16384,7194,1222,9,9
367,384766749,1048603,1,16797952,4096,5067,1151,9,9
367,384766749,1048603,2,1048320,65536,4869,843,9,9
367,384766749,1048603,3,1540096,65536,4779,829,9,9
367,384766749,1048603,4,3080960,65536,3850,616,9,9
367,384766749,1048603,5,4129792,65536,3570,616,9,9
367,384766749,1048603,6,2097920,16384,3515,605,9,9
368,385815352,1048175,0,42968832,65536,9292,1634,10,10
368,385815352,1048175,1,43017984,16384,8971,1579,10,10
368,385815352,1048175,2,42508288,4096,7432,1694,10,10
368,385815352,1048175,3,56115712,65536,4513,739,10,10
368,385815352,1048175,4,62403072,65536,4012,660,10,10
368,385815352,1048175,5,143680512,4096,3827,881,10,10
369,386863527,1045288,0,42968832,65536,9292,1634,10,10
369,386863527,1045288,1,43017984,16384,8971,1579,10,10
369,386863527,1045288,2,42508288,4096,7432,1694,10,10
369,386863527,1045288,3,56115712,65536,4513,739,10,10
369,386863527,1045288,4,62403072,65536,4012,660,10,10
369,386863527,1045288,5,143680512,4096,3827,881,10,10
370,387908815,1049542,0,42968832,65536,9292,1634,10,10
370,387908815,1049542,1,43017984,16384,8971,1579,10,10
370,387908815,1049542,2,42508288,4096,7432,1694,10,10
370,387908815,1049542,3,56115712,65536,4513,739,10,10
370,387908815,1049542,4,62403072,65536,4012,660,10,10
370,387908815,1049542,5,143680512,4096,3827,881,10,10
371,388958357,1054637,0,13641728,16384,7194,1222,9,9
371,388958357,1054637,1,16797952,4096,5067,1151,9,9
371,388958357,1054637,2,1048320,65536,4869,843,9,9
371,388958357,1054637,3,1540096,65536,4779,829,9,9
371,388958357,1054637,4,3080960,65536,3850,616,9,9
371,388958357,1054637,5,4129792,65536,3570,616,9,9
371,388958357,1054637,6,2097920,16384,3515,605,9,9
372,390012994,1038573,0,42968832,65536,9292,1634,10,10
372,390012994,1038573,1,43017984,16384,8971,1579,10,10
372,390012994,1038573,2,42508288,4096,7432,1694,10,10
372,390012994,1038573,3,56115712,65536,4513,739,10,10
372,390012994,1038573,4,62403072,65536,4012,660,10,10
372,390012994,1038573,5,143680512,4096,3827,881,10,10
373,391051567,1050407,0,40937216,16384,3475,607,6,6
373,391051567,1050407,1,48260352,16384,2363,411,6,6
373,391051567,1050407,2,46669568,65536,2175,379,6,6
373,391051567,1050407,3,46694144,16384,1815,319,6,6
373,391051567,1050407,4,118538752,16384,1571,273,6,6
373,391051567,1050407,5,117424640,65536,1412,244,6,6
373,391051567,1050407,6,47719680,65536,1258,200,6,6
374,392101974,1050040,0,13641728,16384,7194,1222,9,9
374,392101974,1050040,1,16797952,4096,5067,1151,9,9
374,392101974,1050040,2,1048320,65536,4869,843,9,9
374,392101974,1050040,3,1540096,65536,4779,829,9,9
374,392101974,1050040,4,3080960,65536,3850,616,9,9
374,392101974,1050040,5,4129792,65536,3570,616,9,9
374,392101974,1050040,6,2097920,16384,3515,605,9,9
375,393152014,1051028,0,13641728,16384,7194,1222,9,9
375,393152014,1051028,1,16797952,4096,5067,1151,9,9
375,393152014,1051028,2,1048320,65536,4869,843,9,9
375,393152014,1051028,3,1540096,65536,4779,829,9,9
375,393152014,1051028,4,3080960,65536,3850,616,9,9
375,393152014,1051028,5,4129792,65536,3570,616,9,9
375,393152014,1051028,6,2097920,16384,3515,605,9,9
376,394203042,1048004,0,13641728,16384,7194,1222,9,9
376,394203042,1048004,1,16797952,4096,5067,1151,9,9
376,394203042,1048004,2,1048320,65536,4869,843,9,9
376,394203042,1048004,3,1540096,65536,4779,829,9,9
376,394203042,1048004,4,3080960,65536,3850,616,9,9
376,394203042,1048004,5,4129792,65536,3570,616,9,9
376,394203042,1048004,6,2097920,16384,3515,605,9,9
377,395251046,1046860,0,40937216,16384,3475,607,6,6
377,395251046,1046860,1,48260352,16384,2363,411,6,6
377,395251046,1046860,2,46669568,65536,2175,379,6,6
377,395251046,1046860,3,46694144,16384,1815,319,6,6
377,395251046,1046860,4,118538752,16384,1571,273,6,6
377,395251046,1046860,5,117424640,65536,1412,244,6,6
377,395251046,1046860,6,47719680,65536,1258,200,6,6
378,396297906,1047627,0,40937216,16384,3475,607,6,6
378,396297906,1047627,1,48260352,16384,2363,411,6,6
378,396297906,1047627,2,46669568,65536,2175,379,6,6
378,396297906,1047627,3,46694144,16384,1815,319,6,6
378,396297906,1047627,4,118538752,16384,1571,273,6,6
378,396297906,1047627,5,117424640,65536,1412,244,6,6
378,396297906,1047627,6,47719680,65536,1258,200,6,6
379,397345533,1049370,0,13641728,16384,7194,1222,9,9
379,397345533,1049370,1,16797952,4096,5067,1151,9,9
379,397345533,1049370,2,1048320,65536,4869,843,9,9
379,397345533,1049370,3,1540096,65536,4779,829,9,9
379,397345533,1049370,4,3080960,65536,3850,616,9,9
379,397345533,1049370,5,4129792,65536,3570,616,9,9
379,397345533,1049370,6,2097920,16384,3515,605,9,9
380,398394903,1051957,0,13641728,16384,7194,1222,9,9
380,398394903,1051957,1,16797952,4096,5067,1151,9,9
380,398394903,1051957,2,1048320,65536,4869,843,9,9
380,398394903,1051957,3,1540096,65536,4779,829,9,9
380,398394903,1051957,4,3080960,65536,3850,616,9,9
380,398394903,1051957,5,4129792,65536,3570,616,9,9
380,398394903,1051957,6,2097920,16384,3515,605,9,9
381,399446860,1048161,0,13641728,16384,7194,1222,9,9
381,399446860,1048161,1,16797952,4096,5067,1151,9,9
381,399446860,1048161,2,1048320,65536,4869,843,9,9
381,399446860,1048161,3,1540096,65536,4779,829,9,9
381,399446860,1048161,4,3080960,65536,3850,616,9,9
381,399446860,1048161,5,4129792,65536,3570,616,9,9
381,399446860,1048161,6,2097920,16384,3515,605,9,9
382,400495021,1047303,0,42968832,65536,9292,1634,10,10
382,400495021,1047303,1,43017984,16384,8971,1579,10,10
382,400495021,1047303,2,42508288,4096,7432,1694,10,10
382,400495021,1047303,3,56115712,65536,4513,739,10,10
382,400495021,1047303,4,62403072,65536,4012,660,10,10
382,400495021,1047303,5,143680512,4096,3827,881,10,10
383,401542324,1047992,0,42968832,65536,9292,1634,10,10
383,401542324,1047992,1,43017984,16384,8971,1579,10,10
383,401542324,1047992,2,42508288,4096,7432,1694,10,10
383,401542324,1047992,3,56115712,65536,4513,739,10,10
383,401542324,1047992,4,62403072,65536,4012,660,10,10
383,401542324,1047992,5,143680512,4096,3827,881,10,10
384,402590316,1050597,0,42968832,65536,9292,1634,10,10
384,402590316,1050597,1,43017984,16384,8971,1579,10,10
384,402590316,1050597,2,42508288,4096,7432,1694,10,10
384,402590316,1050597,3,56115712,65536,4513,739,10,10
384,402590316,1050597,4,62403072,65536,4012,660,10,10
384,402590316,1050597,5,143680512,4096,3827,881,10,10
385,403640913,1059406,0,42968832,65536,9292,1634,10,10
385,403640913,1059406,1,43017984,16384,8971,1579,10,10
385,403640913,1059406,2,42508288,4096,7432,1694,10,10
385,403640913,1059406,3,56115712,65536,4513,739,10,10
385,403640913,1059406,4,62403072,65536,4012,660,10,10
385,403640913,1059406,5,143680512,4096,3827,881,10,10
386,404700319,1041097,0,42968832,65536,9292,1634,10,10
386,404700319,1041097,1,43017984,16384,8971,1579,10,10
386,404700319,1041097,2,42508288,4096,7432,1694,10,10
386,404700319,1041097,3,56115712,65536,4513,739,10,10
386,404700319,1041097,4,62403072,65536,4012,660,10,10
386,404700319,1041097,5,143680512,4096,3827,881,10,10
387,405741416,1048692,0,42968832,65536,9292,1634,10,10
387,405741416,1048692,1,43017984,16384,8971,1579,10,10
387,405741416,1048692,2,42508288,4096,7432,1694,10,10
387,405741416,1048692,3,56115712,65536,4513,739,10,10
387,405741416,1048692,4,62403072,65536,4012,660,10,10
387,405741416,1048692,5,143680512,4096,3827,881,10,10
388,406790108,1048822,0,42968832,65536,9292,1634,10,10
388,406790108,1048822,1,43017984,16384,8971,1579,10,10
388,406790108,1048822,2,42508288,4096,7432,1694,10,10
388,406790108,1048822,3,56115712,65536,4513,739,10,10
388,406790108,1048822,4,62403072,65536,4012,660,10,10
388,406790108,1048822,5,143680512,4096,3827,881,10,10
389,407838930,1041373,0,40937216,16384,3475,607,6,6
389,407838930,1041373,1,48260352,16384,2363,411,6,6
389,407838930,1041373,2,46669568,65536,2175,379,6,6
389,407838930,1041373,3,46694144,16384,1815,319,6,6
389,407838930,1041373,4,118538752,16384,1571,273,6,6
389,407838930,1041373,5,117424640,65536,1412,244,6,6
389,407838930,1041373,6,47719680,65536,1258,200,6,6
390,408880303,1043290,0,42968832,65536,9292,1634,10,10
390,408880303,1043290,1,43017984,16384,8971,1579,10,10
390,408880303,1043290,2,42508288,4096,7432,1694,10,10
390,408880303,1043290,3,56115712,65536,4513,739,10,10
390,408880303,1043290,4,62403072,65536,4012,660,10,10
390,408880303,1043290,5,143680512,4096,3827,881,10,10
391,409923593,1050878,0,42968832,65536,9292,1634,10,10
391,409923593,1050878,1,43017984,16384,8971,1579,10,10
391,409923593,1050878,2,42508288,4096,7432,1694,10,10
391,409923593,1050878,3,56115712,65536,4513,739,10,10
391,409923593,1050878,4,62403072,65536,4012,660,10,10
391,409923593,1050878,5,143680512,4096,3827,881,10,10
392,410974471,1049607,0,13641728,16384,7194,1222,9,9
392,410974471,1049607,1,16797952,4096,5067,1151,9,9
392,410974471,1049607,2,1048320,65536,4869,843,9,9
392,410974471,1049607,3,1540096,65536,4779,829,9,9
392,410974471,1049607,4,3080960,65536,3850,616,9,9
392,410974471,1049607,5,4129792,65536,3570,616,9,9
392,410974471,1049607,6,2097920,16384,3515,605,9,9
393,412024078,1046428,0,13641728,16384,7194,1222,9,9
393,412024078,1046428,1,16797952,4096,5067,1151,9,9
393,412024078,1046428,2,1048320,65536,4869,843,9,9
393,412024078,1046428,3,1540096,65536,4779,829,9,9
393,412024078,1046428,4,3080960,65536,3850,616,9,9
393,412024078,1046428,5,4129792,65536,3570,616,9,9
393,412024078,1046428,6,2097920,16384,3515,605,9,9
394,413070506,1049673,0,42968832,65536,9292,1634,10,10
394,413070506,1049673,1,43017984,16384,8971,1579,10,10
394,413070506,1049673,2,42508288,4096,7432,1694,10,10
394,413070506,1049673,3,56115712,65536,4513,739,10,10
394,413070506,1049673,4,62403072,65536,4012,660,10,10
394,413070506,1049673,5,143680512,4096,3827,881,10,10
395,414120179,1047416,0,13641728,16384,7194,1222,9,9
395,414120179,1047416,1,16797952,4096,5067,1151,9,9
395,414120179,1047416,2,1048320,65536,4869,843,9,9
395,414120179,1047416,3,1540096,65536,4779,829,9,9
395,414120179,1047416,4,3080960,65536,3850,616,9,9
395,414120179,1047416,5,4129792,65536,3570,616,9,9
395,414120179,1047416,6,2097920,16384,3515,605,9,9
396,415167595,1048524,0,13641728,16384,7194,1222,9,9
396,415167595,1048524,1,16797952,4096,5067,1151,9,9
396,415167595,1048524,2,1048320,65536,4869,843,9,9
396,415167595,1048524,3,1540096,65536,4779,829,9,9
396,415167595,1048524,4,3080960,65536,3850,616,9,9
396,415167595,1048524,5,4129792,65536,3570,616,9,9
396,415167595,1048524,6,2097920,16384,3515,605,9,9
397,416216119,1039686,0,40937216,16384,3475,607,6,6
397,416216119,1039686,1,48260352,16384,2363,411,6,6
397,416216119,1039686,2,46669568,65536,2175,379,6,6
397,416216119,1039686,3,46694144,16384,1815,319,6,6
397,416216119,1039686,4,118538752,16384,1571,273,6,6
397,416216119,1039686,5,117424640,65536,1412,244,6,6
397,416216119,1039686,6,47719680,65536,1258,200,6,6
398,417255805,1048044,0,40937216,16384,3475,607,6,6
398,417255805,1048044,1,48260352,16384,2363,411,6,6
398,417255805,1048044,2,46669568,65536,2175,379,6,6
398,417255805,1048044,3,46694144,16384,1815,319,6,6
398,417255805,1048044,4,118538752,16384,1571,273,6,6
398,417255805,1048044,5,117424640,65536,1412,244,6,6
398,417255805,1048044,6,47719680,65536,1258,200,6,6
399,418303849,1047728,0,40937216,16384,3475,607,6,6
399,418303849,1047728,1,48260352,16384,2363,411,6,6
399,418303849,1047728,2,46669568,65536,2175,379,6,6
399,418303849,1047728,3,46694144,16384,1815,319,6,6
399,418303849,1047728,4,118538752,16384,1571,273,6,6
399,418303849,1047728,5,117424640,65536,1412,244,6,6
399,418303849,1047728,6,47719680,65536,1258,200,6,6
400,419351577,1048012,0,40937216,16384,3475,607,6,6
400,419351577,1048012,1,48260352,16384,2363,411,6,6
400,419351577,1048012,2,46669568,65536,2175,379,6,6
400,419351577,1048012,3,46694144,16384,1815,319,6,6
400,419351577,1048012,4,118538752,16384,1571,273,6,6
400,419351577,1048012,5,117424640,65536,1412,244,6,6
400,419351577,1048012,6,47719680,65536,1258,200,6,6
401,420399589,1048979,0,42968832,65536,9292,1634,10,10
401,420399589,1048979,1,43017984,16384,8971,1579,10,10
401,420399589,1048979,2,42508288,4096,7432,1694,10,10
401,420399589,1048979,3,56115712,65536,4513,739,10,10
401,420399589,1048979,4,62403072,65536,4012,660,10,10
401,420399589,1048979,5,143680512,4096,3827,881,10,10
402,421448568,1048212,0,40937216,16384,3475,607,6,6
402,421448568,1048212,1,48260352,16384,2363,411,6,6
402,421448568,1048212,2,46669568,65536,2175,379,6,6
402,421448568,1048212,3,46694144,16384,1815,319,6,6
402,421448568,1048212,4,118538752,16384,1571,273,6,6
402,421448568,1048212,5,117424640,65536,1412,244,6,6
402,421448568,1048212,6,47719680,65536,1258,200,6,6
403,422496780,1048698,0,40937216,16384,3475,607,6,6
403,422496780,1048698,1,48260352,16384,2363,411,6,6
403,422496780,1048698,2,46669568,65536,2175,379,6,6
403,422496780,1048698,3,46694144,16384,1815,319,6,6
403,422496780,1048698,4,118538752,16384,1571,273,6,6
403,422496780,1048698,5,117424640,65536,1412,244,6,6
403,422496780,1048698,6,47719680,65536,1258,200,6,6
404,423545478,1042307,0,42968832,65536,9292,1634,10,10
404,423545478,1042307,1,43017984,16384,8971,1579,10,10
404,423545478,1042307,2,42508288,4096,7432,1694,10,10
404,423545478,1042307,3,56115712,65536,4513,739,10,10
404,423545478,1042307,4,62403072,65536,4012,660,10,10
404,423545478,1042307,5,143680512,4096,3827,881,10,10
405,424587785,1052385,0,42968832,65536,9292,1634,10,10
405,424587785,1052385,1,43017984,16384,8971,1579,10,10
405,424587785,1052385,2,42508288,4096,7432,1694,10,10
405,424587785,1052385,3,56115712,65536,4513,739,10,10
405,424587785,1052385,4,62403072,65536,4012,660,10,10
405,424587785,1052385,5,143680512,4096,3827,881,10,10
406,425640170,1044607,0,42968832,65536,9292,1634,10,10
406,425640170,1044607,1,43017984,16384,8971,1579,10,10
406,425640170,1044607,2,42508288,4096,7432,1694,10,10
406,425640170,1044607,3,56115712,65536,4513,739,10,10
406,425640170,1044607,4,62403072,65536,4012,660,10,10
406,425640170,1044607,5,143680512,4096,3827,881,10,10
407,426684777,1048625,0,13641728,16384,7194,1222,9,9
407,426684777,1048625,1,16797952,4096,5067,1151,9,9
407,426684777,1048625,2,1048320,65536,4869,843,9,9
407,426684777,1048625,3,1540096,65536,4779,829,9,9
407,426684777,1048625,4,3080960,65536,3850,616,9,9
407,426684777,1048625,5,4129792,65536,3570,616,9,9
407,426684777,1048625,6,2097920,16384,3515,605,9,9
408,427733402,1055352,0,13641728,16384,7194,1222,9,9
408,427733402,1055352,1,16797952,4096,5067,1151,9,9
408,427733402,1055352,2,1048320,65536,4869,843,9,9
408,427733402,1055352,3,1540096,65536,4779,829,9,9
408,427733402,1055352,4,3080960,65536,3850,616,9,9
408,427733402,1055352,5,4129792,65536,3570,616,9,9
408,427733402,1055352,6,2097920,16384,3515,605,9,9
409,428788754,1038252,0,42968832,65536,9292,1634,10,10
409,428788754,1038252,1,43017984,16384,8971,1579,10,10
409,428788754,1038252,2,42508288,4096,7432,1694,10,10
409,428788754,1038252,3,56115712,65536,4513,739,10,10
409,428788754,1038252,4,62403072,65536,4012,660,10,10
409,428788754,1038252,5,143680512,4096,3827,881,10,10
410,429827006,1055957,0,42968832,65536,9292,1634,10,10
410,429827006,1055957,1,43017984,16384,8971,1579,10,10
410,429827006,1055957,2,42508288,4096,7432,1694,10,10
410,429827006,1055957,3,56115712,65536,4513,739,10,10
410,429827006,1055957,4,62403072,65536,4012,660,10,10
410,429827006,1055957,5,143680512,4096,3827,881,10,10
411,430882963,1051964,0,13641728,16384,7194,1222,9,9
411,430882963,1051964,1,16797952,4096,5067,1151,9,9
411,430882963,1051964,2,1048320,65536,4869,843,9,9
411,430882963,1051964,3,1540096,65536,4779,829,9,9
411,430882963,1051964,4,3080960,65536,3850,616,9,9
411,430882963,1051964,5,4129792,65536,3570,616,9,9
411,430882963,1051964,6,2097920,16384,3515,605,9,9
412,431934927,1041992,0,13641728,16384,7194,1222,9,9
412,431934927,1041992,1,16797952,4096,5067,1151,9,9
412,431934927,1041992,2,1048320,65536,4869,843,9,9
412,431934927,1041992,3,1540096,65536,4779,829,9,9
412,431934927,1041992,4,3080960,65536,3850,616,9,9
412,431934927,1041992,5,4129792,65536,3570,616,9,9
412,431934927,1041992,6,2097920,16384,3515,605,9,9
413,432976919,1050105,0,13641728,16384,7194,1222,9,9
413,432976919,1050105,1,16797952,4096,5067,1151,9,9
413,432976919,1050105,2,1048320,65536,4869,843,9,9
413,432976919,1050105,3,1540096,65536,4779,829,9,9
413,432976919,1050105,4,3080960,65536,3850,616,9,9
413,432976919,1050105,5,4129792,65536,3570,616,9,9
413,432976919,1050105,6,2097920,16384,3515,605,9,9
414,434027024,1049104,0,13641728,16384,7194,1222,9,9
414,434027024,1049104,1,16797952,4096,5067,1151,9,9
414,434027024,1049104,2,1048320,65536,4869,843,9,9
414,434027024,1049104,3,1540096,65536,4779,829,9,9
414,434027024,1049104,4,3080960,65536,3850,616,9,9
414,434027024,1049104,5,4129792,65536,3570,616,9,9
414,434027024,1049104,6,2097920,16384,3515,605,9,9
415,435076128,1045922,0,13641728,16384,7194,1222,9,9
415,435076128,1045922,1,16797952,4096,5067,1151,9,9
415,435076128,1045922,2,1048320,65536,4869,843,9,9
415,435076128,1045922,3,1540096,65536,4779,829,9,9
415,435076128,1045922,4,3080960,65536,3850,616,9,9
415,435076128,1045922,5,4129792,65536,3570,616,9,9
415,435076128,1045922,6,2097920,16384,3515,605,9,9
416,436122050,1048541,0,13641728,16384,7194,1222,9,9
416,436122050,1048541,1,16797952,4096,5067,1151,9,9
416,436122050,1048541,2,1048320,65536,4869,843,9,9
416,436122050,1048541,3,1540096,65536,4779,829,9,9
416,436122050,1048541,4,3080960,65536,3850,616,9,9
416,436122050,1048541,5,4129792,65536,3570,616,9,9
416,436122050,1048541,6,2097920,16384,3515,605,9,9
417,437170591,1049760,0,13641728,16384,7194,1222,9,9
417,437170591,1049760,1,16797952,4096,5067,1151,9,9
417,437170591,1049760,2,1048320,65536,4869,843,9,9
417,437170591,1049760,3,1540096,65536,4779,829,9,9
417,437170591,1049760,4,3080960,65536,3850,616,9,9
417,437170591,1049760,5,4129792,65536,3570,616,9,9
417,437170591,1049760,6,2097920,16384,3515,605,9,9
418,438220351,1064821,0,42968832,65536,9292,1634,10,10
418,438220351,1064821,1,43017984,16384,8971,1579,10,10
418,438220351,1064821,2,42508288,4096,7432,1694,10,10
418,438220351,1064821,3,56115712,65536,4513,739,10,10
418,438220351,1064821,4,62403072,65536,4012,660,10,10
418,438220351,1064821,5,143680512,4096,3827,881,10,10
419,439285172,1045813,0,13641728,16384,7194,1222,9,9
419,439285172,1045813,1,16797952,4096,5067,1151,9,9
419,439285172,1045813,2,1048320,65536,4869,843,9,9
419,439285172,1045813,3,1540096,65536,4779,829,9,9
419,439285172,1045813,4,3080960,65536,3850,616,9,9
419,439285172,1045813,5,4129792,65536,3570,616,9,9
419,439285172,1045813,6,2097920,16384,3515,605,9,9
421,441379615,1058817,0,13641728,16384,7194,1222,9,9
421,441379615,1058817,1,16797952,4096,5067,1151,9,9
421,441379615,1058817,2,1048320,65536,4869,843,9,9
421,441379615,1058817,3,1540096,65536,4779,829,9,9
421,441379615,1058817,4,3080960,65536,3850,616,9,9
421,441379615,1058817,5,4129792,65536,3570,616,9,9
421,441379615,1058817,6,2097920,16384,3515,605,9,9
422,442438432,1051705,0,13641728,16384,7194,1222,9,9
422,442438432,1051705,1,16797952,4096,5067,1151,9,9
422,442438432,1051705,2,1048320,65536,4869,843,9,9
422,442438432,1051705,3,1540096,65536,4779,829,9,9
422,442438432,1051705,4,3080960,65536,3850,616,9,9
422,442438432,1051705,5,4129792,65536,3570,616,9,9
422,442438432,1051705,6,2097920,16384,3515,605,9,9
423,443490137,1051358,0,13641728,16384,7194,1222,9,9
423,443490137,1051358,1,16797952,4096,5067,1151,9,9
423,443490137,1051358,2,1048320,65536,4869,843,9,9
423,443490137,1051358,3,1540096,65536,4779,829,9,9
423,443490137,1051358,4,3080960,65536,3850,616,9,9
423,443490137,1051358,5,4129792,65536,3570,616,9,9
423,443490137,1051358,6,2097920,16384,3515,605,9,9
424,444541495,1045024,0,42968832,65536,9292,1634,10,10
424,444541495,1045024,1,43017984,16384,8971,1579,10,10
424,444541495,1045024,2,42508288,4096,7432,1694,10,10
424,444541495,1045024,3,56115712,65536,4513,739,10,10
424,444541495,1045024,4,62403072,65536,4012,660,10,10
424,444541495,1045024,5,143680512,4096,3827,881,10,10
425,445586519,1055183,0,42968832,65536,9292,1634,10,10
425,445586519,1055183,1,43017984,16384,8971,1579,10,10
425,445586519,1055183,2,42508288,4096,7432,1694,10,10
425,445586519,1055183,3,56115712,65536,4513,739,10,10
425,445586519,1055183,4,62403072,65536,4012,660,10,10
425,445586519,1055183,5,143680512,4096,3827,881,10,10
426,446641702,1048624,0,40937216,16384,3475,607,6,6
426,446641702,1048624,1,48260352,16384,2363,411,6,6
